INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 00:00:00.000000', '19.131374480719835', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 18:58:00.000000', '19.981512327907172', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 18:59:00.000000', '19.63471532505485', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:00:00.000000', '19.645824556076953', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:01:00.000000', '19.85635766832158', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:02:00.000000', '19.393909522430484', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:03:00.000000', '19.641630639107444', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:04:00.000000', '19.928758532801222', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:05:00.000000', '19.939335631243168', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:06:00.000000', '19.55132505009479', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:07:00.000000', '19.919465061916558', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:08:00.000000', '19.33653738057116', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:09:00.000000', '19.948316127461755', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:10:00.000000', '19.36971905367992', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:11:00.000000', '20.3287352662541', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:12:00.000000', '20.05407656620428', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:13:00.000000', '19.452660914574647', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:14:00.000000', '19.197990964164973', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:15:00.000000', '19.392374480688854', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:16:00.000000', '19.955094001530153', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:17:00.000000', '19.47698526475362', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:18:00.000000', '19.895536794341723', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:19:00.000000', '19.569812314996003', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:20:00.000000', '20.07707611727347', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:21:00.000000', '19.810151678901867', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:22:00.000000', '19.51674834390136', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:23:00.000000', '19.829639294828795', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:24:00.000000', '20.371429812716414', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:25:00.000000', '19.88238601669411', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:26:00.000000', '20.031610219737566', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:27:00.000000', '20.207548406223342', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:28:00.000000', '19.728775507108477', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:29:00.000000', '19.984523623579175', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:30:00.000000', '20.417798523455616', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:31:00.000000', '20.455910577233638', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:32:00.000000', '19.982269513486806', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:33:00.000000', '19.538253770634668', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:34:00.000000', '19.651278662758184', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:35:00.000000', '20.144469892584596', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:36:00.000000', '19.91176979524534', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:37:00.000000', '20.1199604367226', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:38:00.000000', '20.484795663967084', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:39:00.000000', '19.2762020501615', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:40:00.000000', '19.675297171874856', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:41:00.000000', '19.452531963603676', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:42:00.000000', '19.683371951857602', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:43:00.000000', '19.85439913892365', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:44:00.000000', '19.88692671620638', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:45:00.000000', '19.335355786957674', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:46:00.000000', '19.40073616674246', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:47:00.000000', '19.215672265551742', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:48:00.000000', '19.57521100278393', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:49:00.000000', '19.709346190815534', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:50:00.000000', '20.559379715117032', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:51:00.000000', '19.28997214508334', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:52:00.000000', '19.38299026445502', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:53:00.000000', '19.19987319604933', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:54:00.000000', '19.352131506272297', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:55:00.000000', '19.96877312816063', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:56:00.000000', '20.286190678772364', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:57:00.000000', '19.732105592054634', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:58:00.000000', '19.5175776397199', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 19:59:00.000000', '19.71807088199939', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:00:00.000000', '19.564029331542397', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:01:00.000000', '20.305810826271003', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:02:00.000000', '20.136605618389186', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:03:00.000000', '19.69716146323187', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:04:00.000000', '19.426828034890733', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:05:00.000000', '19.817493606097905', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:06:00.000000', '19.944432790793858', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:07:00.000000', '19.59424612937304', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:08:00.000000', '19.90819530905574', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:09:00.000000', '20.606697890477328', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:10:00.000000', '19.45381675091881', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:11:00.000000', '21.113787334419047', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:12:00.000000', '19.567953374890312', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:13:00.000000', '19.860172913266663', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:14:00.000000', '19.923755448068412', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:15:00.000000', '19.40823307965312', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:16:00.000000', '20.289673300133583', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:17:00.000000', '19.629863021653684', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:18:00.000000', '19.49301618691945', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:19:00.000000', '19.809050153194622', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:20:00.000000', '19.739755087565612', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:21:00.000000', '19.553118183653655', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:22:00.000000', '19.667370918244075', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:23:00.000000', '19.3603153486446', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:24:00.000000', '19.454710087031263', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:25:00.000000', '19.2186521354544', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:26:00.000000', '19.90510606819092', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:27:00.000000', '19.32998084182347', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:28:00.000000', '19.766726660548525', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:29:00.000000', '19.173786116240546', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:30:00.000000', '19.305885521904703', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:31:00.000000', '19.493542682143786', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:32:00.000000', '19.330451824753', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:33:00.000000', '19.40614030924427', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:34:00.000000', '20.423433924774535', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:35:00.000000', '19.84093705577159', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:36:00.000000', '19.281101092042633', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:37:00.000000', '19.70348282012472', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:38:00.000000', '19.668449326190053', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:39:00.000000', '19.53180857820928', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:40:00.000000', '19.925080655048955', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:41:00.000000', '19.287106050811367', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:42:00.000000', '19.867249419098655', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:43:00.000000', '20.507814399955528', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:44:00.000000', '19.798647858636194', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:45:00.000000', '20.098723648409052', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:46:00.000000', '20.40621474624627', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:47:00.000000', '19.79749699808323', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:48:00.000000', '19.413437503812872', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:49:00.000000', '20.436273774727702', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:50:00.000000', '20.679157369475', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:51:00.000000', '20.17547696472501', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:52:00.000000', '19.50565603717932', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:53:00.000000', '19.181711931416803', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:54:00.000000', '19.604747261746134', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:55:00.000000', '19.506274718849102', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:56:00.000000', '19.27779392013742', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:57:00.000000', '19.702525468891444', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:58:00.000000', '19.401028489881966', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 20:59:00.000000', '19.58480788214823', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:00:00.000000', '19.612202192560815', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:01:00.000000', '19.5188242972272', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:02:00.000000', '19.3905213912529', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:03:00.000000', '19.437337386692224', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:04:00.000000', '19.47649488125432', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:05:00.000000', '19.34953624027604', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:06:00.000000', '19.838756196593778', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:07:00.000000', '19.30936390781819', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:08:00.000000', '19.694364988567855', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:09:00.000000', '19.521485741867757', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:10:00.000000', '19.7096299608836', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:11:00.000000', '19.4921126619342', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:12:00.000000', '19.508524687557156', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:13:00.000000', '19.431711217008726', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:14:00.000000', '19.254760088720786', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:15:00.000000', '19.272897519205188', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:16:00.000000', '20.037537309046854', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:17:00.000000', '20.011002762369536', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:18:00.000000', '20.597969241682122', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:19:00.000000', '19.670473971978375', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:20:00.000000', '19.191258916027156', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:21:00.000000', '20.22432322244211', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:22:00.000000', '20.19463279772681', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:23:00.000000', '19.637270253291167', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:24:00.000000', '19.373987276150935', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:25:00.000000', '19.670744714831674', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:26:00.000000', '19.887292837454122', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:27:00.000000', '19.90231281008938', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:28:00.000000', '21.89192802673588', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:29:00.000000', '19.463366558849238', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:30:00.000000', '19.616565317231487', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:31:00.000000', '19.727215579628393', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:32:00.000000', '19.5272947585325', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:33:00.000000', '19.71232798087828', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:34:00.000000', '19.91687979035075', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:35:00.000000', '19.28515846695795', '2'); 
INSERT INTO `donnees` (`id_data`, `temps_donnee`, `valeur_donnee`, `id_capteur`) VALUES (NULL, '2023-01-07 21:36:00.000000', '20.19012974755974', '2'); 
